symbol,baseCoin,granularity,profile,lookback_days,bars,trades,wins,losses,win_rate_pct,profit_factor,gross_profit_pct,gross_loss_pct,avg_trade_pct,avg_win_pct,avg_loss_pct,expectancy_pct,max_drawdown_pct,net_return_pct,quality_score,last_close,trend_state,last_signal,last_bar_utc
SNTUSDT,SNT,4H,Base TV,365,441,1,1,0,100.0,inf,11.3238,0.0,11.3238,11.3238,0.0,11.3238,0.0,11.3238,5.0,0.00965,SHORT,NONE,2026-03-13T00:00:00+00:00
STBLUSDT,STBL,4H,Base TV,365,441,1,1,0,100.0,inf,1.905,0.0,1.905,1.905,0.0,1.905,0.0,1.905,5.0,0.03559,SHORT,NONE,2026-03-13T00:00:00+00:00
SYRUPUSDT,SYRUP,4H,Base TV,365,441,1,1,0,100.0,inf,1.905,0.0,1.905,1.905,0.0,1.905,0.0,1.905,5.0,0.2465,LONG,NONE,2026-03-13T00:00:00+00:00
SYNUSDT,SYN,4H,Base TV,365,441,1,1,0,100.0,inf,2.0201,0.0,2.0201,2.0201,0.0,2.0201,0.0,2.0201,5.0,0.04758,SHORT,NONE,2026-03-13T00:00:00+00:00
SYSUSDT,SYS,4H,Base TV,365,441,1,1,0,100.0,inf,14.7639,0.0,14.7639,14.7639,0.0,14.7639,0.0,14.7639,5.0,0.01204,LONG,NONE,2026-03-13T00:00:00+00:00
TONUSDT,TON,4H,Base TV,365,441,1,1,0,100.0,inf,8.438,0.0,8.438,8.438,0.0,8.438,0.0,8.438,5.0,1.3121,LONG,NONE,2026-03-13T00:00:00+00:00
VIRTUALUSDT,VIRTUAL,4H,Base TV,365,441,1,1,0,100.0,inf,1.905,0.0,1.905,1.905,0.0,1.905,0.0,1.905,5.0,0.7386,LONG,NONE,2026-03-13T00:00:00+00:00
WCTUSDT,WCT,4H,Base TV,365,441,1,1,0,100.0,inf,17.2114,0.0,17.2114,17.2114,0.0,17.2114,0.0,17.2114,5.0,0.06051,LONG,NONE,2026-03-13T00:00:00+00:00
WAVESUSDT,WAVES,4H,Base TV,365,441,1,1,0,100.0,inf,6.0659,0.0,6.0659,6.0659,0.0,6.0659,0.0,6.0659,5.0,0.4611,SHORT,NONE,2026-03-13T00:00:00+00:00
WAXPUSDT,WAXP,4H,Base TV,365,441,1,1,0,100.0,inf,10.9409,0.0,10.9409,10.9409,0.0,10.9409,0.0,10.9409,5.0,0.006368,LONG,NONE,2026-03-13T00:00:00+00:00
WLFIUSDT,WLFI,4H,Base TV,365,441,1,1,0,100.0,inf,2.0201,0.0,2.0201,2.0201,0.0,2.0201,0.0,2.0201,5.0,0.102,SHORT,NONE,2026-03-13T00:00:00+00:00
XAGUSDT,XAG,4H,Base TV,365,290,1,1,0,100.0,inf,6.4788,0.0,6.4788,6.4788,0.0,6.4788,0.0,6.4788,5.0,85.3,LONG,NONE,2026-03-13T00:00:00+00:00
XANUSDT,XAN,4H,Base TV,365,441,1,1,0,100.0,inf,1.3273,0.0,1.3273,1.3273,0.0,1.3273,0.0,1.3273,5.0,0.006718,LONG,NONE,2026-03-13T00:00:00+00:00
XPINUSDT,XPIN,4H,Base TV,365,441,1,1,0,100.0,inf,1.905,0.0,1.905,1.905,0.0,1.905,0.0,1.905,5.0,0.0015351,LONG,NONE,2026-03-13T00:00:00+00:00
XPTUSDT,XPT,4H,Base TV,365,152,1,1,0,100.0,inf,6.9838,0.0,6.9838,6.9838,0.0,6.9838,0.0,6.9838,5.0,2170.4,SHORT,NONE,2026-03-13T00:00:00+00:00
ZKJUSDT,ZKJ,4H,Base TV,365,441,1,1,0,100.0,inf,6.4513,0.0,6.4513,6.4513,0.0,6.4513,0.0,6.4513,5.0,0.02513,SHORT,NONE,2026-03-13T00:00:00+00:00
GUSDT,G,4H,Base TV,365,441,3,2,1,66.6667,2.8214,16.9284,-6.0,3.6428,8.4642,-6.0,3.6428,-6.0,10.163,4.7023,0.003421,LONG,NONE,2026-03-13T00:00:00+00:00
AEROUSDT,AERO,4H,Base TV,365,441,5,3,2,60.0,3.0883,33.1996,-10.75,4.4899,11.0665,-5.375,4.4899,-10.4619,22.0099,4.4279,0.3443,SHORT,NONE,2026-03-13T00:00:00+00:00
ZECUSDT,ZEC,4H,Base TV,365,441,5,3,2,60.0,1.771,21.2516,-12.0,1.8503,7.0839,-6.0,1.8503,-6.0,7.7946,4.4275,213.59,LONG,NONE,2026-03-13T00:00:00+00:00
PENGUUSDT,PENGU,4H,Base TV,365,441,3,2,1,66.6667,2.4925,14.1083,-5.6604,2.816,7.0542,-5.6604,2.816,-5.6604,7.8687,4.4034,0.007399,LONG,NONE,2026-03-13T00:00:00+00:00
UAIUSDT,UAI,4H,Base TV,365,441,3,2,1,66.6667,2.6087,15.6521,-6.0,3.2174,7.8261,-6.0,3.2174,-6.0,9.2252,4.3478,0.34848,LONG,NONE,2026-03-13T00:00:00+00:00
INJUSDT,INJ,4H,Base TV,365,441,3,2,1,66.6667,2.0709,11.7223,-5.6604,2.0206,5.8611,-5.6604,2.0206,-5.6604,5.5833,3.6586,3.091,LONG,NONE,2026-03-13T00:00:00+00:00
BLASTUSDT,BLAST,4H,Base TV,365,441,3,2,1,66.6667,2.1519,12.9114,-6.0,2.3038,6.4557,-6.0,2.3038,-6.0,6.3435,3.5865,0.000494,SHORT,NONE,2026-03-13T00:00:00+00:00
MBOXUSDT,MBOX,4H,Base TV,365,441,4,2,2,50.0,2.0247,22.6714,-11.1973,2.8685,11.3357,-5.5987,2.8685,-5.6604,10.1575,3.577,0.01654,SHORT,NONE,2026-03-13T00:00:00+00:00
JUPUSDT,JUP,4H,Base TV,365,441,3,2,1,66.6667,1.9781,11.8688,-6.0,1.9563,5.9344,-6.0,1.9563,-6.0,5.3437,3.2968,0.1673,SHORT,NONE,2026-03-13T00:00:00+00:00
SHIBUSDT,SHIB,4H,Base TV,365,441,2,1,1,50.0,2.9493,14.0832,-4.7751,4.654,14.0832,-4.7751,4.654,-4.7751,8.6356,2.9493,5.99e-06,LONG,NONE,2026-03-13T00:00:00+00:00
SKYAIUSDT,SKYAI,4H,Base TV,365,441,4,3,1,75.0,1.03,5.8301,-5.6604,0.0424,1.9434,-5.6604,0.0424,-5.6604,-0.0528,2.7295,0.04287,SHORT,NONE,2026-03-13T00:00:00+00:00
JTOUSDT,JTO,4H,Base TV,365,441,2,1,1,50.0,3.0407,17.2114,-5.6604,5.7755,17.2114,-5.6604,5.7755,-5.6604,10.5768,2.6859,0.2868,LONG,NONE,2026-03-13T00:00:00+00:00
VVVUSDT,VVV,4H,Base TV,365,441,2,1,1,50.0,3.0407,17.2114,-5.6604,5.7755,17.2114,-5.6604,5.7755,-5.6604,10.5768,2.6859,6.125,SHORT,NONE,2026-03-13T00:00:00+00:00
ALGOUSDT,ALGO,4H,Base TV,365,441,5,3,2,60.0,1.9924,23.2316,-11.6604,2.3142,7.7439,-5.8302,2.3142,-11.3208,10.851,2.6399,0.0916,LONG,NONE,2026-03-13T00:00:00+00:00
1000CATUSDT,1000CAT,4H,Base TV,365,441,5,3,2,60.0,1.9003,22.1578,-11.6604,2.0995,7.3859,-5.8302,2.0995,-11.3208,9.4608,2.5179,0.00185,LONG,NONE,2026-03-13T00:00:00+00:00
CELOUSDT,CELO,4H,Base TV,365,441,4,3,1,75.0,0.9909,5.9451,-6.0,-0.0137,1.9817,-6.0,-0.0137,-6.0,-0.3002,2.4773,0.076,SHORT,NONE,2026-03-13T00:00:00+00:00
BNBUSDT,BNB,4H,Base TV,365,441,4,2,2,50.0,1.4857,16.491,-11.0998,1.3478,8.2455,-5.5499,1.3478,-6.0,4.2105,2.4762,660.19,LONG,NONE,2026-03-13T00:00:00+00:00
ACEUSDT,ACE,4H,Base TV,365,441,2,1,1,50.0,2.8686,17.2114,-6.0,5.6057,17.2114,-6.0,5.6057,-6.0,10.1788,2.3905,0.1492,LONG,NONE,2026-03-13T00:00:00+00:00
FARTCOINUSDT,FARTCOIN,4H,Base TV,365,441,2,1,1,50.0,2.8686,17.2114,-6.0,5.6057,17.2114,-6.0,5.6057,-6.0,10.1788,2.3905,0.1613,SHORT,NONE,2026-03-13T00:00:00+00:00
XPLUSDT,XPL,4H,Base TV,365,441,2,1,1,50.0,2.8686,17.2114,-6.0,5.6057,17.2114,-6.0,5.6057,-6.0,10.1788,2.3905,0.1081,LONG,NONE,2026-03-13T00:00:00+00:00
GUNUSDT,GUN,4H,Base TV,365,441,3,2,1,66.6667,1.3477,8.0859,-6.0,0.6953,4.043,-6.0,0.6953,-6.0,1.716,2.2462,0.01676,SHORT,NONE,2026-03-13T00:00:00+00:00
EGLDUSDT,EGLD,4H,Base TV,365,441,6,3,3,50.0,1.6887,29.8231,-17.6604,2.0271,9.941,-5.8868,2.0271,-11.3208,10.4161,2.2375,4.191,SHORT,NONE,2026-03-13T00:00:00+00:00
OXTUSDT,OXT,4H,Base TV,365,441,2,1,1,50.0,2.5066,14.0832,-5.6184,4.2324,14.0832,-5.6184,4.2324,-5.6184,7.6735,2.2307,0.01912,LONG,NONE,2026-03-13T00:00:00+00:00
XDCUSDT,XDC,4H,Base TV,365,441,7,4,3,57.1429,1.3235,23.8228,-18.0,0.8318,5.9557,-6.0,0.8318,-11.9034,4.2288,2.2237,0.03278,SHORT,NONE,2026-03-13T00:00:00+00:00
ATHUSDT,ATH,4H,Base TV,365,441,2,1,1,50.0,2.488,14.0832,-5.6604,4.2114,14.0832,-5.6604,4.2114,-5.6604,7.6257,2.1977,0.005991,SHORT,NONE,2026-03-13T00:00:00+00:00
BASUSDT,BAS,4H,Base TV,365,441,2,1,1,50.0,2.488,14.0832,-5.6604,4.2114,14.0832,-5.6604,4.2114,-5.6604,7.6257,2.1977,0.008391,LONG,NONE,2026-03-13T00:00:00+00:00
MIRAUSDT,MIRA,4H,Base TV,365,441,2,1,1,50.0,2.488,14.0832,-5.6604,4.2114,14.0832,-5.6604,4.2114,-5.6604,7.6257,2.1977,0.0821,LONG,NONE,2026-03-13T00:00:00+00:00
POWERUSDT,POWER,4H,Base TV,365,441,2,1,1,50.0,2.488,14.0832,-5.6604,4.2114,14.0832,-5.6604,4.2114,-5.6604,7.6257,2.1977,0.12415,SHORT,NONE,2026-03-13T00:00:00+00:00
TOSHIUSDT,TOSHI,4H,Base TV,365,441,2,1,1,50.0,2.488,14.0832,-5.6604,4.2114,14.0832,-5.6604,4.2114,-5.6604,7.6257,2.1977,0.0002152,LONG,NONE,2026-03-13T00:00:00+00:00
PROVEUSDT,PROVE,4H,Base TV,365,441,2,1,1,50.0,2.4566,13.9053,-5.6604,4.1225,13.9053,-5.6604,4.1225,-5.6604,7.4578,2.17,0.2664,SHORT,NONE,2026-03-13T00:00:00+00:00
GMXUSDT,GMX,4H,Base TV,365,441,4,2,2,50.0,1.2714,15.2573,-12.0,0.8143,7.6286,-6.0,0.8143,-6.0,2.1934,2.119,6.418,SHORT,NONE,2026-03-13T00:00:00+00:00
DEGENUSDT,DEGEN,4H,Base TV,365,441,2,1,1,50.0,2.3472,14.0832,-6.0,4.0416,14.0832,-6.0,4.0416,-6.0,7.2382,1.956,0.000752,LONG,NONE,2026-03-13T00:00:00+00:00
IRYSUSDT,IRYS,4H,Base TV,365,441,2,1,1,50.0,2.3472,14.0832,-6.0,4.0416,14.0832,-6.0,4.0416,-6.0,7.2382,1.956,0.01786,LONG,NONE,2026-03-13T00:00:00+00:00
LUNCUSDT,LUNC,4H,Base TV,365,441,2,1,1,50.0,2.3472,14.0832,-6.0,4.0416,14.0832,-6.0,4.0416,-6.0,7.2382,1.956,4.174e-05,SHORT,NONE,2026-03-13T00:00:00+00:00
POLUSDT,POL,4H,Base TV,365,441,2,1,1,50.0,2.3472,14.0832,-6.0,4.0416,14.0832,-6.0,4.0416,-6.0,7.2382,1.956,0.09963,SHORT,NONE,2026-03-13T00:00:00+00:00
SUSDT,S,4H,Base TV,365,441,3,2,1,66.6667,0.9459,5.3542,-5.6604,-0.1021,2.6771,-5.6604,-0.1021,-5.6604,-0.5457,1.6711,0.0437,LONG,NONE,2026-03-13T00:00:00+00:00
STEEMUSDT,STEEM,4H,Base TV,365,441,4,2,2,50.0,1.572,15.6241,-9.939,1.4213,7.812,-4.9695,1.4213,-9.7027,4.9454,1.6202,0.05942,SHORT,NONE,2026-03-13T00:00:00+00:00
SIRENUSDT,SIREN,4H,Base TV,365,441,5,3,2,60.0,1.2538,15.0453,-12.0,0.6091,5.0151,-6.0,0.6091,-11.64,2.1286,1.6157,0.5633,LONG,NONE,2026-03-13T00:00:00+00:00
XVSUSDT,XVS,4H,Base TV,365,441,3,2,1,66.6667,0.8586,4.8601,-5.6604,-0.2667,2.4301,-5.6604,-0.2667,-5.6604,-1.0222,1.5169,3.024,LONG,NONE,2026-03-13T00:00:00+00:00
LQTYUSDT,LQTY,4H,Base TV,365,441,2,1,1,50.0,1.5056,1.905,-1.2653,0.3199,1.905,-1.2653,0.3199,-1.2653,0.6156,1.5056,0.3009,LONG,NONE,2026-03-13T00:00:00+00:00
ZORAUSDT,ZORA,4H,Base TV,365,441,2,1,1,50.0,1.7672,10.6033,-6.0,2.3016,10.6033,-6.0,2.3016,-6.0,3.9671,1.4727,0.0176,LONG,NONE,2026-03-13T00:00:00+00:00
VETUSDT,VET,4H,Base TV,365,441,4,2,2,50.0,1.66,19.3556,-11.6604,1.9238,9.6778,-5.8302,1.9238,-11.3208,6.674,1.4663,0.007324,SHORT,NONE,2026-03-13T00:00:00+00:00
ACXUSDT,ACX,4H,Base TV,365,441,5,3,2,60.0,1.0459,11.8406,-11.3208,0.104,3.9469,-5.6604,0.104,-10.7705,-0.1993,1.4566,0.04891,LONG,NONE,2026-03-13T00:00:00+00:00
APRUSDT,APR,4H,Base TV,365,441,4,2,2,50.0,1.6394,19.1164,-11.6604,1.864,9.5582,-5.8302,1.864,-11.3208,5.9223,1.4481,0.11397,SHORT,NONE,2026-03-13T00:00:00+00:00
AIOUSDT,AIO,4H,Base TV,365,441,2,1,1,50.0,1.5953,9.03,-5.6604,1.6848,9.03,-5.6604,1.6848,-5.6604,2.8585,1.4092,0.08198,SHORT,NONE,2026-03-13T00:00:00+00:00
SUNUSDT,SUN,4H,Base TV,365,441,6,2,4,33.3333,1.0907,12.4547,-11.4192,0.1726,6.2274,-2.8548,0.1726,-7.8504,0.2345,1.3894,0.015986,LONG,NONE,2026-03-13T00:00:00+00:00
CAKEUSDT,CAKE,4H,Base TV,365,441,3,2,1,66.6667,0.8227,4.9361,-6.0,-0.3546,2.4681,-6.0,-0.3546,-6.0,-1.3161,1.3712,1.4035,LONG,NONE,2026-03-13T00:00:00+00:00
1000BONKUSDT,1000BONK,4H,Base TV,365,441,4,2,2,50.0,1.4384,16.7727,-11.6604,1.2781,8.3863,-5.8302,1.2781,-11.3208,3.889,1.2706,0.0063,LONG,NONE,2026-03-13T00:00:00+00:00
ROSEUSDT,ROSE,4H,Base TV,365,441,2,1,1,50.0,1.438,8.1396,-5.6604,1.2396,8.1396,-5.6604,1.2396,-5.6604,2.0185,1.2702,0.01274,LONG,NONE,2026-03-13T00:00:00+00:00
QNTUSDT,QNT,4H,Base TV,365,441,3,2,1,66.6667,0.7404,4.4426,-6.0,-0.5191,2.2213,-6.0,-0.5191,-6.0,-1.778,1.234,64.27,SHORT,NONE,2026-03-13T00:00:00+00:00
BOMEUSDT,BOME,4H,Base TV,365,441,4,2,2,50.0,1.3712,15.9882,-11.6604,1.082,7.9941,-5.8302,1.082,-11.3208,3.0954,1.2112,0.0004605,LONG,NONE,2026-03-13T00:00:00+00:00
KAIAUSDT,KAIA,4H,Base TV,365,441,5,2,3,40.0,1.268,16.1033,-12.6997,0.6807,8.0516,-4.2332,0.6807,-10.4858,2.1207,1.2093,0.05535,LONG,NONE,2026-03-13T00:00:00+00:00
BTCUSDT,BTC,4H,Base TV,365,441,4,2,2,50.0,0.7789,5.2064,-6.6845,-0.3695,2.6032,-3.3423,-0.3695,-6.6265,-1.7138,1.1754,71591.1,LONG,NONE,2026-03-13T00:00:00+00:00
SUSHIUSDT,SUSHI,4H,Base TV,365,441,4,2,2,50.0,1.064,12.0456,-11.3208,0.1812,6.0228,-5.6604,0.1812,-9.3049,-0.1079,1.1435,0.2112,LONG,NONE,2026-03-13T00:00:00+00:00
1000XECUSDT,1000XEC,4H,Base TV,365,441,3,2,1,66.6667,0.6734,4.0401,-6.0,-0.6533,2.0201,-6.0,-0.6533,-6.0,-2.1639,1.1223,0.00706,LONG,NONE,2026-03-13T00:00:00+00:00
ATAUSDT,ATA,4H,Base TV,365,441,2,1,1,50.0,1.1654,6.5966,-5.6604,0.4681,6.5966,-5.6604,0.4681,-5.6604,0.5628,1.0294,0.01218,LONG,NONE,2026-03-13T00:00:00+00:00
1MCHEEMSUSDT,1MCHEEMS,4H,Base TV,365,441,6,2,4,33.3333,1.1021,23.7567,-21.5553,0.3669,11.8783,-5.3888,0.3669,-11.3208,0.0461,0.9735,0.484,LONG,NONE,2026-03-13T00:00:00+00:00
TAGUSDT,TAG,4H,Base TV,365,441,3,1,2,33.3333,1.159,13.9084,-12.0,0.6361,13.9084,-6.0,0.6361,-6.0,0.6495,0.9658,0.0004425,LONG,NONE,2026-03-13T00:00:00+00:00
PYTHUSDT,PYTH,4H,Base TV,365,441,4,2,2,50.0,1.0607,12.3681,-11.6604,0.1769,6.1841,-5.8302,0.1769,-11.3208,-0.1674,0.9369,0.0486,SHORT,NONE,2026-03-13T00:00:00+00:00
JOEUSDT,JOE,4H,Base TV,365,441,6,3,3,50.0,0.8763,15.1775,-17.3208,-0.3572,5.0592,-5.7736,-0.3572,-14.7466,-3.1253,0.8914,0.0413,LONG,NONE,2026-03-13T00:00:00+00:00
XTZUSDT,XTZ,4H,Base TV,365,441,4,2,2,50.0,0.9669,10.9462,-11.3208,-0.0936,5.4731,-5.6604,-0.0936,-10.9114,-1.2486,0.8861,0.3699,SHORT,NONE,2026-03-13T00:00:00+00:00
ONTUSDT,ONT,4H,Base TV,365,441,2,1,1,50.0,1.011,6.0659,-6.0,0.0329,6.0659,-6.0,0.0329,-6.0,-0.2981,0.8425,0.04171,SHORT,NONE,2026-03-13T00:00:00+00:00
USUSDT,US,4H,Base TV,365,441,2,1,1,50.0,1.011,6.0659,-6.0,0.0329,6.0659,-6.0,0.0329,-6.0,-0.2981,0.8425,0.003883,LONG,NONE,2026-03-13T00:00:00+00:00
RLSUSDT,RLS,4H,Base TV,365,441,2,1,1,50.0,0.8908,5.0422,-5.6604,-0.3091,5.0422,-5.6604,-0.3091,-5.6604,-0.9035,0.7869,0.004518,LONG,NONE,2026-03-13T00:00:00+00:00
1MBABYDOGEUSDT,1MBABYDOGE,4H,Base TV,365,441,5,2,3,40.0,1.1626,20.1374,-17.3208,0.5633,10.0687,-5.7736,0.5633,-16.3403,1.2938,0.7115,0.000434,LONG,NONE,2026-03-13T00:00:00+00:00
AVAXUSDT,AVAX,4H,Base TV,365,441,3,1,2,33.3333,1.4761,17.2114,-11.6604,1.8504,17.2114,-5.8302,1.8504,-11.3208,3.9422,0.6519,9.878,LONG,NONE,2026-03-13T00:00:00+00:00
AUSDT,A,4H,Base TV,365,441,3,1,2,33.3333,1.4761,17.2114,-11.6604,1.8504,17.2114,-5.8302,1.8504,-11.3208,3.9422,0.6519,0.07831,SHORT,NONE,2026-03-13T00:00:00+00:00
ENSUSDT,ENS,4H,Base TV,365,441,3,1,2,33.3333,1.4761,17.2114,-11.6604,1.8504,17.2114,-5.8302,1.8504,-11.3208,3.9422,0.6519,6.143,SHORT,NONE,2026-03-13T00:00:00+00:00
ETHFIUSDT,ETHFI,4H,Base TV,365,441,3,1,2,33.3333,1.4761,17.2114,-11.6604,1.8504,17.2114,-5.8302,1.8504,-11.3208,3.9422,0.6519,0.5754,LONG,NONE,2026-03-13T00:00:00+00:00
ETHWUSDT,ETHW,4H,Base TV,365,441,3,1,2,33.3333,1.4761,17.2114,-11.6604,1.8504,17.2114,-5.8302,1.8504,-11.3208,3.9422,0.6519,0.2942,SHORT,NONE,2026-03-13T00:00:00+00:00
LDOUSDT,LDO,4H,Base TV,365,441,3,1,2,33.3333,1.4761,17.2114,-11.6604,1.8504,17.2114,-5.8302,1.8504,-11.3208,3.9422,0.6519,0.3054,LONG,NONE,2026-03-13T00:00:00+00:00
WUSDT,W,4H,Base TV,365,441,3,1,2,33.3333,1.4761,17.2114,-11.6604,1.8504,17.2114,-5.8302,1.8504,-11.3208,3.9422,0.6519,0.01848,SHORT,NONE,2026-03-13T00:00:00+00:00
CELRUSDT,CELR,4H,Base TV,365,441,4,2,2,50.0,0.7342,8.5611,-11.6604,-0.7748,4.2806,-5.8302,-0.7748,-11.3208,-3.638,0.6485,0.00268,LONG,NONE,2026-03-13T00:00:00+00:00
ETCUSDT,ETC,4H,Base TV,365,441,5,3,2,60.0,0.4846,5.6502,-11.6604,-1.202,1.8834,-5.8302,-1.202,-11.3208,-6.2188,0.6421,8.41,SHORT,NONE,2026-03-13T00:00:00+00:00
SKLUSDT,SKL,4H,Base TV,365,441,3,1,2,33.3333,1.4343,17.2114,-12.0,1.7371,17.2114,-6.0,1.7371,-11.64,3.568,0.6161,0.00669,SHORT,NONE,2026-03-13T00:00:00+00:00
IOTAUSDT,IOTA,4H,Base TV,365,441,3,1,2,33.3333,1.2078,14.0832,-11.6604,0.8076,14.0832,-5.8302,0.8076,-11.3208,1.1681,0.5334,0.06424,SHORT,NONE,2026-03-13T00:00:00+00:00
NEIROCTOUSDT,NEIROCTO,4H,Base TV,365,441,3,1,2,33.3333,1.2078,14.0832,-11.6604,0.8076,14.0832,-5.8302,0.8076,-11.3208,1.1681,0.5334,7.46e-05,LONG,NONE,2026-03-13T00:00:00+00:00
RAYUSDT,RAY,4H,Base TV,365,441,3,1,2,33.3333,1.2078,14.0832,-11.6604,0.8076,14.0832,-5.8302,0.8076,-11.3208,1.1681,0.5334,0.6231,SHORT,NONE,2026-03-13T00:00:00+00:00
ORCAUSDT,ORCA,4H,Base TV,365,441,2,1,1,50.0,0.5557,3.1457,-5.6604,-1.2573,3.1457,-5.6604,-1.2573,-5.6604,-2.6927,0.4909,0.945,SHORT,NONE,2026-03-13T00:00:00+00:00
EIGENUSDT,EIGEN,4H,Base TV,365,441,3,1,2,33.3333,1.0587,11.985,-11.3208,0.2214,11.985,-5.6604,0.2214,-11.0004,-0.3338,0.4812,0.1905,SHORT,NONE,2026-03-13T00:00:00+00:00
ILVUSDT,ILV,4H,Base TV,365,441,2,1,1,50.0,0.4569,1.905,-4.1696,-1.1323,1.905,-4.1696,-1.1323,-4.1696,-2.344,0.4569,4.18,LONG,NONE,2026-03-13T00:00:00+00:00
ASTRUSDT,ASTR,4H,Base TV,365,441,4,2,2,50.0,0.5044,5.8818,-11.6604,-1.4446,2.9409,-5.8302,-1.4446,-11.3208,-6.0356,0.4456,0.00752,SHORT,NONE,2026-03-13T00:00:00+00:00
SKYUSDT,SKY,4H,Base TV,365,441,4,2,2,50.0,0.4897,5.5434,-11.3208,-1.4443,2.7717,-5.6604,-1.4443,-11.0004,-6.0051,0.4452,0.08249,LONG,NONE,2026-03-13T00:00:00+00:00
VELODROMEUSDT,VELODROME,4H,Base TV,365,441,4,1,3,25.0,1.087,14.0832,-12.9556,0.2819,14.0832,-4.3185,0.2819,-12.4522,-0.1227,0.4365,0.016584,SHORT,NONE,2026-03-13T00:00:00+00:00
GASUSDT,GAS,4H,Base TV,365,441,3,1,2,33.3333,0.5202,6.0659,-11.6604,-1.8648,6.0659,-5.8302,-1.8648,-6.0,-5.9416,0.4335,1.557,SHORT,NONE,2026-03-13T00:00:00+00:00
ENSOUSDT,ENSO,4H,Base TV,365,441,4,2,2,50.0,0.3366,3.9251,-11.6604,-1.9338,1.9625,-5.8302,-1.9338,-7.8059,-7.8059,0.4312,1.2685,SHORT,NONE,2026-03-13T00:00:00+00:00
GALAUSDT,GALA,4H,Base TV,365,441,3,1,2,33.3333,0.9612,11.2079,-11.6604,-0.1508,11.2079,-5.8302,-0.1508,-11.3208,-1.3817,0.4245,0.003406,SHORT,NONE,2026-03-13T00:00:00+00:00
ARKMUSDT,ARKM,4H,Base TV,365,441,3,1,2,33.3333,0.9222,10.7532,-11.6604,-0.3024,10.7532,-5.8302,-0.3024,-11.3208,-1.7849,0.4073,0.1126,LONG,NONE,2026-03-13T00:00:00+00:00
APTUSDT,APT,4H,Base TV,365,441,3,1,2,33.3333,0.4823,5.46,-11.3208,-1.9536,5.46,-5.6604,-1.9536,-6.141,-6.141,0.3927,0.9257,SHORT,NONE,2026-03-13T00:00:00+00:00
ONDOUSDT,ONDO,4H,Base TV,365,441,3,1,2,33.3333,0.8674,10.1147,-11.6604,-0.5152,10.1147,-5.8302,-0.5152,-11.3208,-2.3511,0.3831,0.2652,SHORT,NONE,2026-03-13T00:00:00+00:00
IMXUSDT,IMX,4H,Base TV,365,441,3,1,2,33.3333,0.8559,9.9796,-11.6604,-0.5603,9.9796,-5.8302,-0.5603,-11.3208,-2.4709,0.378,0.1691,LONG,NONE,2026-03-13T00:00:00+00:00
DOGSUSDT,DOGS,4H,Base TV,365,441,4,2,2,50.0,0.3992,4.6552,-11.6604,-1.7513,2.3276,-5.8302,-1.7513,-11.3208,-7.1461,0.3526,3.093e-05,LONG,NONE,2026-03-13T00:00:00+00:00
NOTUSDT,NOT,4H,Base TV,365,441,3,1,2,33.3333,0.7744,9.03,-11.6604,-0.8768,9.03,-5.8302,-0.8768,-11.3208,-3.313,0.342,0.0004184,LONG,NONE,2026-03-13T00:00:00+00:00
SAHARAUSDT,SAHARA,4H,Base TV,365,441,2,1,1,50.0,0.4066,2.4396,-6.0,-1.7802,2.4396,-6.0,-1.7802,-6.0,-3.7068,0.3388,0.02267,SHORT,NONE,2026-03-13T00:00:00+00:00
DOGEUSDT,DOGE,4H,Base TV,365,441,3,1,2,33.3333,0.7437,8.6715,-11.6604,-0.9963,8.6715,-5.8302,-0.9963,-11.3208,-3.6309,0.3285,0.09684,LONG,NONE,2026-03-13T00:00:00+00:00
AGLDUSDT,AGLD,4H,Base TV,365,441,2,1,1,50.0,0.3569,2.0201,-5.6604,-1.8202,2.0201,-5.6604,-1.8202,-5.6604,-3.7547,0.3153,0.2642,SHORT,NONE,2026-03-13T00:00:00+00:00
GPSUSDT,GPS,4H,Base TV,365,441,2,1,1,50.0,0.3569,2.0201,-5.6604,-1.8202,2.0201,-5.6604,-1.8202,-5.6604,-3.7547,0.3153,0.008587,SHORT,NONE,2026-03-13T00:00:00+00:00
OLUSDT,OL,4H,Base TV,365,441,2,1,1,50.0,0.3569,2.0201,-5.6604,-1.8202,2.0201,-5.6604,-1.8202,-5.6604,-3.7547,0.3153,0.01403,LONG,NONE,2026-03-13T00:00:00+00:00
SLPUSDT,SLP,4H,Base TV,365,441,2,1,1,50.0,0.3569,2.0201,-5.6604,-1.8202,2.0201,-5.6604,-1.8202,-5.6604,-3.7547,0.3153,0.0006082,LONG,NONE,2026-03-13T00:00:00+00:00
VELVETUSDT,VELVET,4H,Base TV,365,441,2,1,1,50.0,0.3569,2.0201,-5.6604,-1.8202,2.0201,-5.6604,-1.8202,-5.6604,-3.7547,0.3153,0.07713,SHORT,NONE,2026-03-13T00:00:00+00:00
WOOUSDT,WOO,4H,Base TV,365,441,2,1,1,50.0,0.3569,2.0201,-5.6604,-1.8202,2.0201,-5.6604,-1.8202,-5.6604,-3.7547,0.3153,0.01841,LONG,NONE,2026-03-13T00:00:00+00:00
BIOUSDT,BIO,4H,Base TV,365,441,4,2,2,50.0,0.3465,4.0401,-11.6604,-1.9051,2.0201,-5.8302,-1.9051,-11.3208,-7.7018,0.3061,0.02133,SHORT,NONE,2026-03-13T00:00:00+00:00
